Gene stable ID,Gene stable ID version,Gene type
ENSG00000206559,ENSG00000206559.8,protein_coding
ENSG00000163431,ENSG00000163431.13,protein_coding
ENSG00000075891,ENSG00000075891.21,protein_coding
ENSG00000170633,ENSG00000170633.16,protein_coding
ENSG00000283563,ENSG00000283563.1,protein_coding
ENSG00000061273,ENSG00000061273.18,protein_coding
ENSG00000163512,ENSG00000163512.14,protein_coding
ENSG00000147570,ENSG00000147570.9,protein_coding
ENSG00000141086,ENSG00000141086.18,protein_coding
ENSG00000089094,ENSG00000089094.19,protein_coding
ENSG00000278574,ENSG00000278574.4,protein_coding
ENSG00000172164,ENSG00000172164.15,protein_coding
ENSG00000172915,ENSG00000172915.18,protein_coding
ENSG00000100644,ENSG00000100644.17,protein_coding
ENSG00000128617,ENSG00000128617.2,protein_coding
ENSG00000265354,ENSG00000265354.4,protein_coding
ENSG00000070961,ENSG00000070961.15,protein_coding
ENSG00000205220,ENSG00000205220.12,protein_coding
ENSG00000172167,ENSG00000172167.8,protein_coding
ENSG00000134375,ENSG00000134375.11,protein_coding
ENSG00000166924,ENSG00000166924.9,protein_coding
ENSG00000165724,ENSG00000165724.6,protein_coding
ENSG00000144746,ENSG00000144746.7,protein_coding
ENSG00000172172,ENSG00000172172.7,protein_coding
ENSG00000121067,ENSG00000121067.19,protein_coding
ENSG00000261884,ENSG00000261884.2,protein_coding
ENSG00000099942,ENSG00000099942.13,protein_coding
ENSG00000166262,ENSG00000166262.15,protein_coding
ENSG00000159792,ENSG00000159792.10,protein_coding
ENSG00000275600,ENSG00000275600.2,protein_coding
ENSG00000278372,ENSG00000278372.4,protein_coding
ENSG00000119906,ENSG00000119906.13,protein_coding
ENSG00000168334,ENSG00000168334.9,protein_coding
ENSG00000163093,ENSG00000163093.12,protein_coding
ENSG00000181418,ENSG00000181418.8,protein_coding
ENSG00000135775,ENSG00000135775.14,protein_coding
ENSG00000129292,ENSG00000129292.20,protein_coding
ENSG00000168329,ENSG00000168329.13,protein_coding
ENSG00000251569,ENSG00000251569.1,protein_coding
ENSG00000239474,ENSG00000239474.7,protein_coding
ENSG00000166200,ENSG00000166200.15,protein_coding
ENSG00000174373,ENSG00000174373.16,protein_coding
ENSG00000023608,ENSG00000023608.5,protein_coding
ENSG00000144659,ENSG00000144659.13,protein_coding
ENSG00000160799,ENSG00000160799.11,protein_coding
ENSG00000012171,ENSG00000012171.19,protein_coding
ENSG00000172482,ENSG00000172482.5,protein_coding
ENSG00000138944,ENSG00000138944.8,protein_coding
ENSG00000171408,ENSG00000171408.14,protein_coding
ENSG00000179934,ENSG00000179934.6,protein_coding
ENSG00000160796,ENSG00000160796.17,protein_coding
ENSG00000163380,ENSG00000163380.15,protein_coding
ENSG00000276191,ENSG00000276191.4,protein_coding
ENSG00000188636,ENSG00000188636.4,protein_coding
ENSG00000139637,ENSG00000139637.14,protein_coding
ENSG00000180660,ENSG00000180660.7,protein_coding
ENSG00000138738,ENSG00000138738.10,protein_coding
ENSG00000151023,ENSG00000151023.17,protein_coding
ENSG00000114770,ENSG00000114770.17,protein_coding
ENSG00000140285,ENSG00000140285.10,protein_coding
ENSG00000123349,ENSG00000123349.14,protein_coding
ENSG00000151025,ENSG00000151025.11,protein_coding
ENSG00000106351,ENSG00000106351.13,protein_coding
ENSG00000078114,ENSG00000078114.18,protein_coding
ENSG00000156958,ENSG00000156958.15,protein_coding
ENSG00000128203,ENSG00000128203.7,protein_coding
ENSG00000099256,ENSG00000099256.19,protein_coding
ENSG00000100099,ENSG00000100099.20,protein_coding
ENSG00000135392,ENSG00000135392.16,protein_coding
ENSG00000133937,ENSG00000133937.4,protein_coding
ENSG00000066468,ENSG00000066468.22,protein_coding
ENSG00000185875,ENSG00000185875.13,protein_coding
ENSG00000186207,ENSG00000186207.5,protein_coding
ENSG00000204683,ENSG00000204683.11,protein_coding
ENSG00000168028,ENSG00000168028.14,protein_coding
ENSG00000174840,ENSG00000174840.9,protein_coding
ENSG00000079337,ENSG00000079337.16,protein_coding
ENSG00000266412,ENSG00000266412.5,protein_coding
ENSG00000169509,ENSG00000169509.6,protein_coding
ENSG00000277600,ENSG00000277600.4,protein_coding
ENSG00000185966,ENSG00000185966.3,protein_coding
ENSG00000163202,ENSG00000163202.5,protein_coding
ENSG00000196968,ENSG00000196968.11,protein_coding
ENSG00000257390,ENSG00000257390.5,protein_coding
ENSG00000244057,ENSG00000244057.4,protein_coding
ENSG00000205323,ENSG00000205323.9,protein_coding
ENSG00000176986,ENSG00000176986.16,protein_coding
ENSG00000072571,ENSG00000072571.20,protein_coding
ENSG00000162688,ENSG00000162688.17,protein_coding
ENSG00000170961,ENSG00000170961.7,protein_coding
ENSG00000197070,ENSG00000197070.14,protein_coding
ENSG00000111701,ENSG00000111701.7,protein_coding
ENSG00000135414,ENSG00000135414.9,protein_coding
ENSG00000169683,ENSG00000169683.8,protein_coding
ENSG00000123342,ENSG00000123342.16,protein_coding
ENSG00000135773,ENSG00000135773.13,protein_coding
ENSG00000140859,ENSG00000140859.16,protein_coding
ENSG00000159723,ENSG00000159723.4,protein_coding
ENSG00000136488,ENSG00000136488.15,protein_coding
ENSG00000198797,ENSG00000198797.7,protein_coding
ENSG00000276959,ENSG00000276959.1,protein_coding
ENSG00000135744,ENSG00000135744.8,protein_coding
ENSG00000124067,ENSG00000124067.17,protein_coding
ENSG00000123353,ENSG00000123353.10,protein_coding
ENSG00000169689,ENSG00000169689.15,protein_coding
ENSG00000172940,ENSG00000172940.12,protein_coding
ENSG00000181090,ENSG00000181090.21,protein_coding
ENSG00000117148,ENSG00000117148.8,protein_coding
ENSG00000104691,ENSG00000104691.15,protein_coding
ENSG00000168374,ENSG00000168374.11,protein_coding
ENSG00000186090,ENSG00000186090.10,protein_coding
ENSG00000109881,ENSG00000109881.17,protein_coding
ENSG00000172478,ENSG00000172478.18,protein_coding
ENSG00000160447,ENSG00000160447.7,protein_coding
ENSG00000101363,ENSG00000101363.12,protein_coding
ENSG00000140995,ENSG00000140995.16,protein_coding
ENSG00000178084,ENSG00000178084.1,protein_coding
ENSG00000187238,ENSG00000187238.5,protein_coding
ENSG00000185962,ENSG00000185962.1,protein_coding
ENSG00000235030,ENSG00000235030.3,protein_coding
ENSG00000213339,ENSG00000213339.9,protein_coding
ENSG00000160446,ENSG00000160446.19,protein_coding
ENSG00000186038,ENSG00000186038.9,protein_coding
ENSG00000079616,ENSG00000079616.12,protein_coding
ENSG00000119280,ENSG00000119280.16,protein_coding
ENSG00000104695,ENSG00000104695.13,protein_coding
ENSG00000263639,ENSG00000263639.7,protein_coding
ENSG00000211584,ENSG00000211584.14,protein_coding
ENSG00000065135,ENSG00000065135.11,protein_coding
ENSG00000117154,ENSG00000117154.12,protein_coding
ENSG00000178764,ENSG00000178764.8,protein_coding
ENSG00000105221,ENSG00000105221.17,protein_coding
ENSG00000114541,ENSG00000114541.15,protein_coding
ENSG00000198821,ENSG00000198821.10,protein_coding
ENSG00000091039,ENSG00000091039.17,protein_coding
ENSG00000039523,ENSG00000039523.20,protein_coding
ENSG00000174839,ENSG00000174839.13,protein_coding
ENSG00000066926,ENSG00000066926.11,protein_coding
ENSG00000119457,ENSG00000119457.8,protein_coding
ENSG00000147573,ENSG00000147573.17,protein_coding
ENSG00000148158,ENSG00000148158.17,protein_coding
ENSG00000116337,ENSG00000116337.17,protein_coding
ENSG00000133863,ENSG00000133863.8,protein_coding
ENSG00000170100,ENSG00000170100.13,protein_coding
ENSG00000187223,ENSG00000187223.3,protein_coding
ENSG00000187180,ENSG00000187180.3,protein_coding
ENSG00000159455,ENSG00000159455.8,protein_coding
ENSG00000187173,ENSG00000187173.4,protein_coding
ENSG00000187170,ENSG00000187170.4,protein_coding
ENSG00000198854,ENSG00000198854.5,protein_coding
ENSG00000203786,ENSG00000203786.6,protein_coding
ENSG00000072274,ENSG00000072274.13,protein_coding
ENSG00000240386,ENSG00000240386.3,protein_coding
ENSG00000136866,ENSG00000136866.13,protein_coding
ENSG00000213398,ENSG00000213398.7,protein_coding
ENSG00000173376,ENSG00000173376.14,protein_coding
ENSG00000107175,ENSG00000107175.12,protein_coding
ENSG00000117595,ENSG00000117595.12,protein_coding
ENSG00000274209,ENSG00000274209.4,protein_coding
ENSG00000137076,ENSG00000137076.21,protein_coding
ENSG00000156787,ENSG00000156787.17,protein_coding
ENSG00000133619,ENSG00000133619.17,protein_coding
ENSG00000230700,ENSG00000230700.10,protein_coding
ENSG00000148408,ENSG00000148408.13,protein_coding
ENSG00000104327,ENSG00000104327.7,protein_coding
ENSG00000042832,ENSG00000042832.12,protein_coding
ENSG00000163958,ENSG00000163958.14,protein_coding
ENSG00000104365,ENSG00000104365.15,protein_coding
ENSG00000070610,ENSG00000070610.14,protein_coding
ENSG00000172586,ENSG00000172586.8,protein_coding
ENSG00000270339,ENSG00000270339.3,protein_coding
ENSG00000186226,ENSG00000186226.9,protein_coding
ENSG00000117597,ENSG00000117597.18,protein_coding
ENSG00000175931,ENSG00000175931.13,protein_coding
ENSG00000163435,ENSG00000163435.16,protein_coding
ENSG00000172155,ENSG00000172155.9,protein_coding
ENSG00000244672,ENSG00000244672.4,protein_coding
ENSG00000197084,ENSG00000197084.5,protein_coding
ENSG00000258589,ENSG00000258589.7,protein_coding
ENSG00000196734,ENSG00000196734.8,protein_coding
ENSG00000197406,ENSG00000197406.7,protein_coding
ENSG00000186844,ENSG00000186844.5,protein_coding
ENSG00000233210,ENSG00000233210.6,protein_coding
ENSG00000184344,ENSG00000184344.4,protein_coding
ENSG00000235942,ENSG00000235942.2,protein_coding
ENSG00000184659,ENSG00000184659.5,protein_coding
ENSG00000285946,ENSG00000285946.1,protein_coding
ENSG00000163206,ENSG00000163206.6,protein_coding
ENSG00000136867,ENSG00000136867.11,protein_coding
ENSG00000273722,ENSG00000273722.4,protein_coding
ENSG00000169344,ENSG00000169344.15,protein_coding
ENSG00000119321,ENSG00000119321.9,protein_coding
ENSG00000164659,ENSG00000164659.15,protein_coding
ENSG00000163959,ENSG00000163959.10,protein_coding
ENSG00000272916,ENSG00000272916.5,protein_coding
ENSG00000213927,ENSG00000213927.3,protein_coding
ENSG00000137077,ENSG00000137077.8,protein_coding
ENSG00000214655,ENSG00000214655.10,protein_coding
ENSG00000176393,ENSG00000176393.11,protein_coding
ENSG00000187186,ENSG00000187186.14,protein_coding
ENSG00000155926,ENSG00000155926.14,protein_coding
ENSG00000163914,ENSG00000163914.4,protein_coding
ENSG00000276725,ENSG00000276725.4,protein_coding
ENSG00000273331,ENSG00000273331.1,protein_coding
ENSG00000136986,ENSG00000136986.10,protein_coding
ENSG00000205213,ENSG00000205213.14,protein_coding
ENSG00000161217,ENSG00000161217.12,protein_coding
ENSG00000178804,ENSG00000178804.7,protein_coding
ENSG00000137070,ENSG00000137070.17,protein_coding
ENSG00000134183,ENSG00000134183.11,protein_coding
ENSG00000172733,ENSG00000172733.11,protein_coding
ENSG00000179023,ENSG00000179023.8,protein_coding
ENSG00000165392,ENSG00000165392.10,protein_coding
ENSG00000032742,ENSG00000032742.17,protein_coding
ENSG00000241484,ENSG00000241484.9,protein_coding
ENSG00000123119,ENSG00000123119.12,protein_coding
ENSG00000197122,ENSG00000197122.11,protein_coding
ENSG00000128284,ENSG00000128284.19,protein_coding
ENSG00000285947,ENSG00000285947.1,protein_coding
ENSG00000007312,ENSG00000007312.12,protein_coding
ENSG00000180694,ENSG00000180694.14,protein_coding
ENSG00000272741,ENSG00000272741.1,protein_coding
ENSG00000213123,ENSG00000213123.11,protein_coding
ENSG00000143643,ENSG00000143643.13,protein_coding
ENSG00000051341,ENSG00000051341.14,protein_coding
ENSG00000148943,ENSG00000148943.12,protein_coding
ENSG00000253250,ENSG00000253250.3,protein_coding
ENSG00000197893,ENSG00000197893.13,protein_coding
ENSG00000145107,ENSG00000145107.15,protein_coding
ENSG00000009709,ENSG00000009709.12,protein_coding
ENSG00000259384,ENSG00000259384.7,protein_coding
ENSG00000187569,ENSG00000187569.3,protein_coding
ENSG00000160445,ENSG00000160445.11,protein_coding
ENSG00000184574,ENSG00000184574.10,protein_coding
ENSG00000186654,ENSG00000186654.21,protein_coding
ENSG00000264230,ENSG00000264230.9,protein_coding
ENSG00000226321,ENSG00000226321.5,protein_coding
ENSG00000111644,ENSG00000111644.8,protein_coding
ENSG00000163960,ENSG00000163960.12,protein_coding
ENSG00000105419,ENSG00000105419.17,protein_coding
ENSG00000138696,ENSG00000138696.10,protein_coding
ENSG00000143469,ENSG00000143469.19,protein_coding
ENSG00000204414,ENSG00000204414.13,protein_coding
ENSG00000173409,ENSG00000173409.14,protein_coding
ENSG00000166507,ENSG00000166507.17,protein_coding
ENSG00000144671,ENSG00000144671.10,protein_coding
ENSG00000163961,ENSG00000163961.4,protein_coding
ENSG00000214097,ENSG00000214097.5,protein_coding
ENSG00000118113,ENSG00000118113.12,protein_coding
ENSG00000204174,ENSG00000204174.7,protein_coding
ENSG00000086758,ENSG00000086758.16,protein_coding
ENSG00000182118,ENSG00000182118.8,protein_coding
ENSG00000116984,ENSG00000116984.13,protein_coding
ENSG00000185798,ENSG00000185798.8,protein_coding
ENSG00000092978,ENSG00000092978.11,protein_coding
ENSG00000147571,ENSG00000147571.5,protein_coding
ENSG00000235710,ENSG00000235710.5,protein_coding
ENSG00000119283,ENSG00000119283.15,protein_coding
ENSG00000174013,ENSG00000174013.8,protein_coding
ENSG00000258728,ENSG00000258728.1,protein_coding
ENSG00000198178,ENSG00000198178.10,protein_coding
ENSG00000103042,ENSG00000103042.9,protein_coding
ENSG00000213930,ENSG00000213930.11,protein_coding
ENSG00000095539,ENSG00000095539.15,protein_coding
ENSG00000248405,ENSG00000248405.10,protein_coding
ENSG00000138670,ENSG00000138670.17,protein_coding
ENSG00000129673,ENSG00000129673.9,protein_coding
ENSG00000163964,ENSG00000163964.15,protein_coding
ENSG00000094914,ENSG00000094914.13,protein_coding
ENSG00000186792,ENSG00000186792.17,protein_coding
ENSG00000197467,ENSG00000197467.14,protein_coding
ENSG00000163207,ENSG00000163207.7,protein_coding
ENSG00000204682,ENSG00000204682.7,protein_coding
ENSG00000174004,ENSG00000174004.6,protein_coding
ENSG00000174007,ENSG00000174007.8,protein_coding
ENSG00000283227,ENSG00000283227.1,protein_coding
ENSG00000184148,ENSG00000184148.4,protein_coding
ENSG00000214706,ENSG00000214706.10,protein_coding
ENSG00000169474,ENSG00000169474.4,protein_coding
ENSG00000143162,ENSG00000143162.9,protein_coding
ENSG00000180370,ENSG00000180370.10,protein_coding
ENSG00000163209,ENSG00000163209.15,protein_coding
ENSG00000119042,ENSG00000119042.17,protein_coding
ENSG00000285791,ENSG00000285791.1,protein_coding
ENSG00000198771,ENSG00000198771.11,protein_coding
ENSG00000050730,ENSG00000050730.16,protein_coding
ENSG00000276203,ENSG00000276203.5,protein_coding
ENSG00000169085,ENSG00000169085.13,protein_coding
ENSG00000119231,ENSG00000119231.11,protein_coding
ENSG00000107815,ENSG00000107815.10,protein_coding
ENSG00000106333,ENSG00000106333.13,protein_coding
ENSG00000148702,ENSG00000148702.15,protein_coding
ENSG00000128656,ENSG00000128656.14,protein_coding
ENSG00000243477,ENSG00000243477.5,protein_coding
ENSG00000205108,ENSG00000205108.5,protein_coding
ENSG00000205307,ENSG00000205307.12,protein_coding
ENSG00000172724,ENSG00000172724.12,protein_coding
ENSG00000179564,ENSG00000179564.4,protein_coding
ENSG00000114503,ENSG00000114503.11,protein_coding
ENSG00000147576,ENSG00000147576.17,protein_coding
ENSG00000106336,ENSG00000106336.13,protein_coding
ENSG00000162814,ENSG00000162814.11,protein_coding
ENSG00000055950,ENSG00000055950.16,protein_coding
ENSG00000115648,ENSG00000115648.14,protein_coding
ENSG00000169469,ENSG00000169469.9,protein_coding
ENSG00000168918,ENSG00000168918.14,protein_coding
ENSG00000004399,ENSG00000004399.12,protein_coding
ENSG00000181444,ENSG00000181444.13,protein_coding
ENSG00000180210,ENSG00000180210.14,protein_coding
ENSG00000270170,ENSG00000270170.2,protein_coding
ENSG00000083067,ENSG00000083067.22,protein_coding
ENSG00000119227,ENSG00000119227.8,protein_coding
ENSG00000163216,ENSG00000163216.7,protein_coding
ENSG00000175895,ENSG00000175895.4,protein_coding
ENSG00000179002,ENSG00000179002.5,protein_coding
ENSG00000241794,ENSG00000241794.2,protein_coding
ENSG00000105617,ENSG00000105617.3,protein_coding
ENSG00000077454,ENSG00000077454.16,protein_coding
ENSG00000088038,ENSG00000088038.19,protein_coding
ENSG00000153779,ENSG00000153779.10,protein_coding
ENSG00000163975,ENSG00000163975.12,protein_coding
ENSG00000053438,ENSG00000053438.11,protein_coding
ENSG00000244094,ENSG00000244094.2,protein_coding
ENSG00000196805,ENSG00000196805.7,protein_coding
ENSG00000203785,ENSG00000203785.9,protein_coding
ENSG00000186103,ENSG00000186103.4,protein_coding
ENSG00000180592,ENSG00000180592.16,protein_coding
ENSG00000166619,ENSG00000166619.15,protein_coding
ENSG00000163833,ENSG00000163833.8,protein_coding
ENSG00000177946,ENSG00000177946.6,protein_coding
ENSG00000078403,ENSG00000078403.17,protein_coding
ENSG00000107021,ENSG00000107021.16,protein_coding
ENSG00000124380,ENSG00000124380.11,protein_coding
ENSG00000139973,ENSG00000139973.16,protein_coding
ENSG00000116906,ENSG00000116906.13,protein_coding
ENSG00000180353,ENSG00000180353.11,protein_coding
ENSG00000059728,ENSG00000059728.11,protein_coding
ENSG00000134440,ENSG00000134440.12,protein_coding
ENSG00000138399,ENSG00000138399.18,protein_coding
ENSG00000186908,ENSG00000186908.14,protein_coding
ENSG00000159516,ENSG00000159516.9,protein_coding
ENSG00000203784,ENSG00000203784.3,protein_coding
ENSG00000143633,ENSG00000143633.13,protein_coding
ENSG00000162747,ENSG00000162747.11,protein_coding
ENSG00000203783,ENSG00000203783.5,protein_coding
ENSG00000179041,ENSG00000179041.4,protein_coding
ENSG00000285655,ENSG00000285655.1,protein_coding
ENSG00000224941,ENSG00000224941.6,protein_coding
ENSG00000204175,ENSG00000204175.5,protein_coding
ENSG00000186867,ENSG00000186867.10,protein_coding
ENSG00000174740,ENSG00000174740.8,protein_coding
ENSG00000145321,ENSG00000145321.13,protein_coding
ENSG00000215271,ENSG00000215271.7,protein_coding
ENSG00000169750,ENSG00000169750.9,protein_coding
ENSG00000258643,ENSG00000258643.5,protein_coding
ENSG00000081923,ENSG00000081923.14,protein_coding
ENSG00000172765,ENSG00000172765.17,protein_coding
ENSG00000235194,ENSG00000235194.8,protein_coding
ENSG00000173230,ENSG00000173230.15,protein_coding
ENSG00000204176,ENSG00000204176.13,protein_coding
ENSG00000281429,ENSG00000281429.1,protein_coding
ENSG00000203782,ENSG00000203782.6,protein_coding
ENSG00000163681,ENSG00000163681.15,protein_coding
ENSG00000010295,ENSG00000010295.19,protein_coding
ENSG00000171097,ENSG00000171097.14,protein_coding
ENSG00000159527,ENSG00000159527.3,protein_coding
ENSG00000128596,ENSG00000128596.17,protein_coding
ENSG00000129473,ENSG00000129473.9,protein_coding
ENSG00000156172,ENSG00000156172.6,protein_coding
ENSG00000215277,ENSG00000215277.8,protein_coding
ENSG00000067533,ENSG00000067533.6,protein_coding
ENSG00000174804,ENSG00000174804.4,protein_coding
ENSG00000150687,ENSG00000150687.12,protein_coding
ENSG00000230336,ENSG00000230336.9,protein_coding
ENSG00000175183,ENSG00000175183.10,protein_coding
